"id","lon","lat","name","address","state_code","city","state_random_number","city_random_number","revenue","state_name","state_capital","population"
126,-111.8964975,33.30569847,"Starbucks - AZ - Chandler [W]  00126","Chandler & Price Road, Phoenix_3161 W Chandler Blvd_Chandler, Arizona 852265063_480-917-1963","AZ","Chandler",6,3,428156,"Arizona","Phoenix",1660272
127,-111.858732,33.34972709,"Starbucks - AZ - Chandler [W]  00127","Alma School & Elliot Rd, Chandler_985 West Elliot Road_Chandler, Arizona 852251883_480-963-1335","AZ","Chandler",6,3,339007,"Arizona","Phoenix",1660272
128,-111.8746327,33.3060856,"Starbucks - AZ - Chandler [W]  00128","Dobson & Chandler_1900 W. Chandler Blvd._Chandler, Arizona 85224_480-857-7233","AZ","Chandler",6,3,404284,"Arizona","Phoenix",1660272
129,-111.8764317,33.33595832,"Starbucks - AZ - Chandler [W]  00129","Dobson & Warner, Chandler_2050 N. Dobson Road, Suite 5_Chandler, Arizona 852242293_480-782-9307","AZ","Chandler",6,3,389842,"Arizona","Phoenix",1660272
130,-111.8600981,33.26181573,"Starbucks - AZ - Chandler [W]  00130","Queen Creek & Alma School, Chandler_1085 W Queen Creek Rd_Chandler, Arizona 85248_480-899-9295","AZ","Chandler",6,3,447943,"Arizona","Phoenix",1660272
131,-112.4521866,34.78282547,"Starbucks - AZ - Chino Valley  00131","Safeway-Chino Valley #1747_1031 N US Hwy 89_Chino Valley, Arizona 86323","AZ","Chino valley",6,1,225792,"Arizona","Phoenix",1660272
132,-112.0089493,34.72846222,"Starbucks - AZ - Cottonwood  00132","Safeway-Cottonwood #2052_1635 Cottonwood St_Cottonwood, Arizona 86326","AZ","Cottonwood",6,1,220406,"Arizona","Phoenix",1660272
133,-111.6638424,35.18716021,"Starbucks - AZ - Flagstaff  00133","Safeway - Flagstaff #2028_1201 S Plaza Way_Flagstaff, Arizona 86001_520-779-3401","AZ","Flagstaff",6,2,289252,"Arizona","Phoenix",1660272
134,-111.6613874,35.18429883,"Starbucks - AZ - Flagstaff  00134","Target Flagstaff T-935_1650 S Milton Rd_Flagstaff, Arizona 86001","AZ","Flagstaff",6,2,304310,"Arizona","Phoenix",1660272
135,-111.631,35.216557,"Starbucks - AZ - Flagstaff  00135","Safeway - Flagstaff #1225_1500 East Cedar Ave_Flagstaff, Arizona 86004","AZ","Flagstaff",6,2,270093,"Arizona","Phoenix",1660272
136,-111.7398,35.3625,"Starbucks - AZ - Flagstaff  00136","Safeway-Flagstaff #270_4910 N US-89_Flagstaff, Arizona 86001","AZ","Flagstaff",6,2,326744,"Arizona","Phoenix",1660272
137,-111.661499,35.188047,"Starbucks - AZ - Flagstaff [WD]  00137","1307 S. Milton Rd., Flagstaff_1307 S. Milton Road_Flagstaff, Arizona 860016384_928-774-0602","AZ","Flagstaff",6,2,332607,"Arizona","Phoenix",1660272
138,-111.63142,35.194549,"Starbucks - AZ - Flagstaff [W]  00138","Highway 66 & Switzer Canyon, Flagst_1426 E. Route 66_Flagstaff, Arizona 86001_928-214-6461","AZ","Flagstaff",6,2,291705,"Arizona","Phoenix",1660272
139,-114.597999,35.016058,"Starbucks - AZ - Fort Mohave  00139","Safeway - Fort Mohave #1474_4823 S Hwy 95_Fort Mohave, Arizona 86426","AZ","Fort mohave",6,1,220409,"Arizona","Phoenix",1660272
140,-111.7299795,33.60857565,"Starbucks - AZ - Fountain Hills  00140","Safeway - Fountain Hills #1291_13733 Fountain Hills Blvd_Fountain Hills, Arizona 85268_480-837-0287","AZ","Fountain hills",6,1,228567,"Arizona","Phoenix",1660272
141,-111.7249286,33.61019636,"Starbucks - AZ - Fountain Hills [W]  00141","Fountain Hills_16425 E. Palisades Blvd._Fountain Hills, Arizona 852683708_480-816-6969","AZ","Fountain hills",6,1,212387,"Arizona","Phoenix",1660272
142,-111.718697,33.575834,"Starbucks - AZ - Fountain Hills [W]  00142","Shea & Technology, Fountain Hills_16815 E. Shea Blvd._Fountain Hills, Arizona 852686667_480-837-1486","AZ","Fountain hills",6,1,224316,"Arizona","Phoenix",1660272
143,-111.6877649,33.36489156,"Starbucks - AZ - Gilbert  00143","Albertsons-Gilbert #0929_8454 S Power Rd_Gilbert, Arizona 85297","AZ","Gilbert",6,2,243314,"Arizona","Phoenix",1660272
144,-111.7714833,33.3354678,"Starbucks - AZ - Gilbert  00144","Albertsons-Gilbert #1023_861 E Warner_Gilbert, Arizona 85296","AZ","Gilbert",6,2,359465,"Arizona","Phoenix",1660272
145,-111.7897403,33.30648175,"Starbucks - AZ - Gilbert  00145","Super Target Gilbert ST-1960_3931 S. Gilbert Road_Gilbert, Arizona 85296","AZ","Gilbert",6,2,266308,"Arizona","Phoenix",1660272
146,-111.7249218,33.37926425,"Starbucks - AZ - Gilbert  00146","Safeway - Gilbert #1748_5137 E Baseline Rd_Gilbert, Arizona 85234_480-325-5870","AZ","Gilbert",6,2,306041,"Arizona","Phoenix",1660272
147,-111.7557216,33.34905619,"Starbucks - AZ - Gilbert  00147","Safeway-Gilbert #1534_90 S Val Vista Dr_Gilbert, Arizona 85296_480-545-7555","AZ","Gilbert",6,2,277697,"Arizona","Phoenix",1660272
148,-111.8056644,33.32092108,"Starbucks - AZ - Gilbert  00148","Albertsons_3717 W Ray Road_Gilbert, Arizona 85233844","AZ","Gilbert",6,2,294743,"Arizona","Phoenix",1660272
149,-111.7507,33.364,"Starbucks - AZ - Gilbert [W]  00149","Gilbert & Loop 202, Phoenix_3765 S. Gilbert Rd_Gilbert, Arizona 85234_480-899-3867","AZ","Gilbert",6,2,326286,"Arizona","Phoenix",1660272
150,-111.7590113,33.335633,"Starbucks - AZ - Gilbert [W]  00150","Val Vista & Warner, Gilbert_1505 E. Warner Road_Gilbert, Arizona 85296_480-539-1984","AZ","Gilbert",6,2,269411,"Arizona","Phoenix",1660272
151,-111.8095615,33.33537004,"Starbucks - AZ - Gilbert [W]  00151","Warner & Cooper Road_884 W. Warner Road_Gilbert, Arizona 85234_(480) 497-1504","AZ","Gilbert",6,2,273732,"Arizona","Phoenix",1660272
152,-112.166999,33.59640608,"Starbucks - AZ - Glendale  00152","Albertsons-Glendale #941_5040 W. Cactus_Glendale, Arizona 85304_602-843-1871","AZ","Glendale",6,2,271527,"Arizona","Phoenix",1660272
153,-112.159799,33.610699,"Starbucks - AZ - Glendale  00153","ASU West Campus - Fletcher Library_4701 W. Thunderbird Road_Glendale, Arizona 85069-710","AZ","Glendale",6,2,296914,"Arizona","Phoenix",1660272
154,-112.3556078,33.53860232,"Starbucks - AZ - Glendale  00154","Main Exchange Mall_7123 N. 138th Ave._Glendale, Arizona 85309_623-536-1219","AZ","Glendale",6,2,265145,"Arizona","Phoenix",1660272
155,-112.2029872,33.67000491,"Starbucks - AZ - Glendale  00155","Safeway-Glendale #1510_20205 N 67th Ave_Glendale, Arizona 85308","AZ","Glendale",6,2,271351,"Arizona","Phoenix",1660272
156,-112.2374114,33.65280991,"Starbucks - AZ - Glendale [WD]  00156","101 Freeway & Union Hills Drive_8251 W. Union Hills Drive_Glendale, Arizona 853080502_623-566-9202","AZ","Glendale",6,2,316540,"Arizona","Phoenix",1660272
157,-112.1436192,33.69838093,"Starbucks - AZ - Glendale [W]  00157","39th & Pinnacle Peak, Phoenix_23425 N. 39th Drive_Glendale, Arizona 85310_623-869-8906","AZ","Glendale",6,2,308048,"Arizona","Phoenix",1660272
158,-112.1863216,33.65394714,"Starbucks - AZ - Glendale [W]  00158","59th & Union Hills, Glendale_18555 N. 59th Avenue_Glendale, Arizona 85308_602-298-9098","AZ","Glendale",6,2,333660,"Arizona","Phoenix",1660272
159,-112.1855156,33.61081108,"Starbucks - AZ - Glendale [W]  00159","59th & Thunderbird_5890 W. Thunderbird Rd._Glendale, Arizona 85306_(602) 942-8923","AZ","Glendale",6,2,297607,"Arizona","Phoenix",1660272
160,-112.2176653,33.63835723,"Starbucks - AZ - Glendale [W]  00160","75th & Bell Ave._7410 West Bell Road_Glendale, Arizona 85345_623-878-1717","AZ","Glendale",6,2,314561,"Arizona","Phoenix",1660272
161,-112.224434,33.63960715,"Starbucks - AZ - Glendale [W]  00161","Arrowhead Towne Center_7700  Arrowhead Town Center_Glendale, Arizona 85308_(623) 334-8061","AZ","Glendale",6,2,316587,"Arizona","Phoenix",1660272
162,-112.3753049,33.49345981,"Starbucks - AZ - Goodyear  00162","Safeway-Goodyear #1511_14175 W Indian Sch R_Goodyear, Arizona 85338","AZ","Goodyear",6,2,329294,"Arizona","Phoenix",1660272
163,-112.392599,33.451464,"Starbucks - AZ - Goodyear  00163","Safeway-Goodyear #2618_440 N Estrella Pkwy_Goodyear, Arizona 85338","AZ","Goodyear",6,2,304564,"Arizona","Phoenix",1660272
164,-112.3583262,33.48026748,"Starbucks - AZ - Goodyear  00164","Safeway_390 N Litchfield Rd_Goodyear, Arizona 85338","AZ","Goodyear",6,2,252851,"Arizona","Phoenix",1660272
165,-112.3580189,33.46160901,"Starbucks - AZ - Goodyear [W]  00165","Litchfield & McDowell, Goodyear_1375 North Litchfield Road_Goodyear, Arizona 853381228_623-536-3256","AZ","Goodyear",6,2,294484,"Arizona","Phoenix",1660272
166,-110.9987224,31.85233448,"Starbucks - AZ - Green Valley  00166","Safeway-Green Valley #2044_260 West Continental_Green Valley, Arizona 85614","AZ","Green valley",6,1,214997,"Arizona","Phoenix",1660272
167,-111.6862971,33.28825881,"Starbucks - AZ - Higley [W]  00167","Power & Loop 202, Gilbert_4972 S. Power Road_Higley, Arizona 85236_480-988-4173","AZ","Higley",6,1,188186,"Arizona","Phoenix",1660272
168,-114.0374472,35.23700997,"Starbucks - AZ - Kingman  00168","Safeway-Kingman #1887_3970 Stockton Hill Rd_Kingman, Arizona 86401","AZ","Kingman",6,1,236301,"Arizona","Phoenix",1660272
169,-114.337554,34.478282,"Starbucks - AZ - Lake Havasu City  00169","Safeway - Lake Havasu City #216_1650 McCulloch_Lake Havasu City, Arizona 86403_520-855-7760","AZ","Lake havasu city",6,2,323909,"Arizona","Phoenix",1660272
170,-114.342988,34.47318734,"Starbucks - AZ - Lake Havasu City [W]  00170","Swanson & So. Lake Havasu_55 Lake Havasu Avenue South_Lake Havasu City, Arizona 864030938_928-854-5444","AZ","Lake havasu city",6,2,298829,"Arizona","Phoenix",1660272
171,-109.955309,34.14205054,"Starbucks - AZ - Lakeside  00171","Safeway-Lakeside #2069 (Pinetop)_20 W White Mountain Blvd_Lakeside, Arizona 85929","AZ","Lakeside",6,1,208860,"Arizona","Phoenix",1660272
172,-112.1692939,33.37746449,"Starbucks - AZ - Laveen [W]  00172","Baseline & 51st. Avenue, Laveen_5150 W. Baseline Road_Laveen, Arizona 853392989_602-237-7763","AZ","Laveen",6,1,219339,"Arizona","Phoenix",1660272
173,-111.239105,32.4409,"Starbucks - AZ - Marana  00173","Bashas Dove Mountain #167_12100 N Dove Mountain Blvd_Marana, Arizona 85653","AZ","Marana",6,1,200516,"Arizona","Phoenix",1660272
174,-111.2598,32.4354,"Starbucks - AZ - Marana  00174","Safeway-Marana #1749_9100 North Silver Bell_Marana, Arizona 85653","AZ","Marana",6,1,209883,"Arizona","Phoenix",1660272
175,-111.0500991,32.3374794,"Starbucks - AZ - Marana [WD]  00175","Ina & Thornydale, Tucson_3951 W. Ina Road_Marana, Arizona 857412206_520-572-7457","AZ","Marana",6,1,196050,"Arizona","Phoenix",1660272
176,-111.6840687,33.46544574,"Starbucks - AZ - Mesa  00176","Albertsons-Mesa #989_2727 N Power Road_Mesa, Arizona 85207_480-396-9282","AZ","Mesa",6,2,310252,"Arizona","Phoenix",1660272
177,-111.599266,33.378662,"Starbucks - AZ - Mesa  00177","Bashas' Mesa #155_9925 E Baseline Rd_Mesa, Arizona 85208","AZ","Mesa",6,2,288418,"Arizona","Phoenix",1660272
178,-111.6261939,33.37899985,"Starbucks - AZ - Mesa  00178","Albertsons-Mesa #1002_9243 E Baseline_Mesa, Arizona 85212","AZ","Mesa",6,2,289833,"Arizona","Phoenix",1660272
179,-111.8051231,33.42328203,"Starbucks - AZ - Mesa  00179","Albertsons-Mesa #993_445 N. Stapley Dr_Mesa, Arizona 85203_480-733-0004","AZ","Mesa",6,2,318439,"Arizona","Phoenix",1660272
180,-111.6840841,33.45479248,"Starbucks - AZ - Mesa  00180","Safeway-Mesa #2644_2151 N Power Rd_Mesa, Arizona 85215","AZ","Mesa",6,2,291335,"Arizona","Phoenix",1660272
181,-111.7718998,33.4226701,"Starbucks - AZ - Mesa  00181","Safeway - Mesa #1567_2740 E University Dr_Mesa, Arizona 85213_480-833-8338","AZ","Mesa",6,2,304126,"Arizona","Phoenix",1660272
182,-111.7532534,33.39379889,"Starbucks - AZ - Mesa  00182","Safeway - Mesa #1637_3622 E Southern Ave_Mesa, Arizona 85206_480-807-0447","AZ","Mesa",6,2,265012,"Arizona","Phoenix",1660272
183,-111.6870689,33.33250477,"Starbucks - AZ - Mesa  00183","Super Target Gilbert ST-1959_5110 S. Power Road_Mesa, Arizona 85212","AZ","Mesa",6,2,230079,"Arizona","Phoenix",1660272
184,-111.6375432,33.37909008,"Starbucks - AZ - Mesa  00184","Safeway-Mesa #2676_9101 E Baseline Rd_Mesa, Arizona 85208","AZ","Mesa",6,2,281868,"Arizona","Phoenix",1660272
185,-111.8747,33.3814,"Starbucks - AZ - Mesa West  00185","Target Mesa T-1429_1230 S. Longmore Ave_Mesa West, Arizona 85202","AZ","Mesa west",6,1,195047,"Arizona","Phoenix",1660272
186,-111.6361908,33.37831827,"Starbucks - AZ - Mesa [WD]  00186","Ellsworth & Baseline, Mesa_2043 S. Ellsworth Road_Mesa, Arizona 852121224_480-984-6497","AZ","Mesa",6,2,244612,"Arizona","Phoenix",1660272
187,-111.6840636,33.46678288,"Starbucks - AZ - Mesa [WD]  00187","Power & McDowell, Mesa_2832 North Power Road_Mesa, Arizona 85215_480-830-2876","AZ","Mesa",6,2,296278,"Arizona","Phoenix",1660272
188,-111.7538886,33.38021706,"Starbucks - AZ - Mesa [WD]  00188","Val Vista & Baseline, Mesa_1939 S Val Vista Dr_Mesa, Arizona 85204_480-892-3018","AZ","Mesa",6,2,297347,"Arizona","Phoenix",1660272
189,-111.755104,33.3937,"Starbucks - AZ - Mesa [WD]  00189","Val Vista & Southern, Mesa_3550 E. Southern Avenue_Mesa, Arizona 852045601_480-830-0152","AZ","Mesa",6,2,308313,"Arizona","Phoenix",1660272
190,-111.7874795,33.37902519,"Starbucks - AZ - Mesa [W]  00190","Baseline & Gilbert_2048 E. Baseline_Mesa, Arizona 85204_(480) 497-8544","AZ","Mesa",6,2,252304,"Arizona","Phoenix",1660272
191,-111.687991,33.37826704,"Starbucks - AZ - Mesa [W]  00191","Power & Baseline_2060 S. Power Rd._Mesa, Arizona 85208_480-218-0300","AZ","Mesa",6,2,312884,"Arizona","Phoenix",1660272
192,-111.874783,33.38388487,"Starbucks - AZ - Mesa [W]  00192","Dobson & Freeway_1653 Dobson Road_Mesa, Arizona 85202_480-775-0511","AZ","Mesa",6,2,283770,"Arizona","Phoenix",1660272
193,-111.861856,33.39311451,"Starbucks - AZ - Mesa [W]  00193","Southern & Longmore, Mesa_1457 W. Southern Avenue_Mesa, Arizona 85202_480-833-5593","AZ","Mesa",6,2,292574,"Arizona","Phoenix",1660272
194,-111.8054634,33.38418881,"Starbucks - AZ - Mesa [W]  00194","Stapley & the Freeway - Mesa, AZ._1641 S Stapley Rd_Mesa, Arizona 85204_480-633-6643","AZ","Mesa",6,2,259007,"Arizona","Phoenix",1660272
195,-110.9629869,32.4272998,"Starbucks - AZ - Oro Valley  00195","Safeway-Oro Valley #1521_12122 N Rancho Vistoso Blvd_Oro Valley, Arizona 85737","AZ","Oro valley",6,2,337956,"Arizona","Phoenix",1660272
196,-110.939853,32.41179186,"Starbucks - AZ - Oro Valley [W]  00196","1st & Oracle, Oro Valley_10785 N. Oracle Road_Oro Valley, Arizona 85737_520-229-1979","AZ","Oro valley",6,2,270387,"Arizona","Phoenix",1660272
197,-114.279904,34.154358,"Starbucks - AZ - Parker  00197","Safeway - Parker #2075_121 W Riverside Rd_Parker, Arizona 85344","AZ","Parker",6,3,397803,"Arizona","Phoenix",1660272
198,-111.31757,34.24052,"Starbucks - AZ - Payson  00198","Safeway-Payson #1536_401 E Hwy 260_Payson, Arizona 85541","AZ","Payson",6,1,208099,"Arizona","Phoenix",1660272
199,-112.2888222,33.56562937,"Starbucks - AZ - Peoria  00199","Safeway-Peoria #1662_10641 W Olive Ave_Peoria, Arizona 85345","AZ","Peoria",6,3,406275,"Arizona","Phoenix",1660272
200,-112.236554,33.68161278,"Starbucks - AZ - Peoria  00200","Albertsons-Peoria #991_8240 W Deer Valley Rd_Peoria, Arizona 853822125","AZ","Peoria",6,3,388340,"Arizona","Phoenix",1660272
201,-112.2220298,33.59583208,"Starbucks - AZ - Peoria  00201","Albertsons-Peoria #998_7575 W Cactus Rd_Peoria, Arizona 85381","AZ","Peoria",6,3,344283,"Arizona","Phoenix",1660272
202,-112.238329,33.67387,"Starbucks - AZ - Peoria  00202","Safeway-Peoria #1955_20713 N 83rd Ave_Peoria, Arizona 85382","AZ","Peoria",6,3,327150,"Arizona","Phoenix",1660272
203,-112.250954,33.63803903,"Starbucks - AZ - Peoria [W]  00203","91st & Bell, Peoria_8940 W. Bell Rd, Suite B-101_Peoria, Arizona 853824713_623-583-3543","AZ","Peoria",6,3,356403,"Arizona","Phoenix",1660272
204,-112.220411,33.61039102,"Starbucks - AZ - Peoria [W]  00204","75th Avenue & Thurderbird, Peoria_7518 W. Thunderbird Road_Peoria, Arizona 85381_623-979-5479","AZ","Peoria",6,3,360656,"Arizona","Phoenix",1660272
205,-111.9773444,33.67893289,"Starbucks - AZ - Phoenix  00205","Albertsons-Phoenix #1025_21001 North Tatum Blvd_Phoenix, Arizona 85050","AZ","Phoenix",6,2,291625,"Arizona","Phoenix",1660272
206,-112.0309058,33.6540053,"Starbucks - AZ - Phoenix  00206","Albertsons-Phoenix #985_18411 N Cave Creek Rd_Phoenix, Arizona 85032_602-494-7388","AZ","Phoenix",6,2,302474,"Arizona","Phoenix",1660272
207,-112.0710621,33.4468558,"Starbucks - AZ - Phoenix  00207","America West Arena_201 E Jefferson St_Phoenix, Arizona 85004_602-514-8565","AZ","Phoenix",6,2,274306,"Arizona","Phoenix",1660272
208,-112.1272521,33.7983738,"Starbucks - AZ - Phoenix  00208","Albertsons-Phoenix #1004_3130 W Carefree Hwy_Phoenix, Arizona 85009","AZ","Phoenix",6,2,307133,"Arizona","Phoenix",1660272
209,-111.965987,33.6852244,"Starbucks - AZ - Phoenix  00209","Marriott Desert Ridge - Lobby_5350 East Pathfinder Drive_Phoenix, Arizona 85054","AZ","Phoenix",6,2,310687,"Arizona","Phoenix",1660272
210,-112.0693,33.4624,"Starbucks - AZ - Phoenix  00210","Phoenix Convention Center_111 NW 3rd Street_Phoenix, Arizona 85004","AZ","Phoenix",6,2,318055,"Arizona","Phoenix",1660272
211,-112.07656,33.44834,"Starbucks - AZ - Phoenix  00211","Phoenix City Hall_200 W Washington St_Phoenix, Arizona 85003","AZ","Phoenix",6,2,317501,"Arizona","Phoenix",1660272
212,-112.0548,33.3061,"Starbucks - AZ - Phoenix  00212","Safeway - Phoenix #1980_1334 East Chandler Blvd_Phoenix, Arizona 85048","AZ","Phoenix",6,2,295204,"Arizona","Phoenix",1660272
213,-112.0686,33.4658,"Starbucks - AZ - Phoenix  00213","Safeway - Phoenix #2651_340 East McDowell Rd_Phoenix, Arizona 85004","AZ","Phoenix",6,2,286484,"Arizona","Phoenix",1660272
214,-112.0147,33.6114,"Starbucks - AZ - Phoenix  00214","Safeway - Phoenix #1202_3131 East Thunderbird Rd_Phoenix, Arizona 85032","AZ","Phoenix",6,2,266532,"Arizona","Phoenix",1660272
215,-112.014976,33.50986629,"Starbucks - AZ - Phoenix  00215","Safeway - Phoenix #2042_3132 E Camelback Road_Phoenix, Arizona 85016","AZ","Phoenix",6,2,256167,"Arizona","Phoenix",1660272
216,-111.9970579,33.30504059,"Starbucks - AZ - Phoenix  00216","Safeway-Phoenix #1201_4005 East Chandler Boulevard_Phoenix, Arizona 85044","AZ","Phoenix",6,2,275704,"Arizona","Phoenix",1660272
217,-111.9903477,33.75632629,"Starbucks - AZ - Phoenix  00217","Safeway-Phoenix #1543_29834 N Cave Creek Rd_Phoenix, Arizona 85331_480-563-9335","AZ","Phoenix",6,2,292330,"Arizona","Phoenix",1660272
218,-111.9794966,33.49451344,"Starbucks - AZ - Phoenix  00218","Safeway - Phoenix #2716_4750 E Indian School Rd_Phoenix, Arizona 85018","AZ","Phoenix",6,2,293382,"Arizona","Phoenix",1660272
219,-112.0815738,33.48751933,"Starbucks - AZ - Phoenix  00219","Safeway-Phoenix #174_520 W Osborn_Phoenix, Arizona 85013_602-274-7422","AZ","Phoenix",6,2,322206,"Arizona","Phoenix",1660272
220,-112.0627498,33.53819933,"Starbucks - AZ - Phoenix  00220","Safeway-Phoenix #1515_810 E Glendale Ave_Phoenix, Arizona 85020_602-331-0134","AZ","Phoenix",6,2,312186,"Arizona","Phoenix",1660272
221,-111.98146,33.34882,"Starbucks - AZ - Phoenix  00221","Safeway-Phoenix #752_4747 E Elliot Rd_Phoenix, Arizona 85044_480-496-0076","AZ","Phoenix",6,2,332383,"Arizona","Phoenix",1660272
222,-112.0475,33.3904,"Starbucks - AZ - Phoenix  00222","Safeway-Phoenix #1591_6202 S 16th St_Phoenix, Arizona 85040","AZ","Phoenix",6,2,301905,"Arizona","Phoenix",1660272
223,-112.0792,33.48043,"Starbucks - AZ - Phoenix  00223","St Joseph Hospital_350 W. Thomas Rd._Phoenix, Arizona 85013_604-406-4079","AZ","Phoenix",6,2,292541,"Arizona","Phoenix",1660272
224,-111.977693,33.64060689,"Starbucks - AZ - Phoenix  00224","Safeway-Phoenix #413_550 E Bell Rd_Phoenix, Arizona 85032","AZ","Phoenix",6,2,271673,"Arizona","Phoenix",1660272
225,-112.0784,33.4522,"Starbucks - AZ - Phoenix  00225","Target Phoenix SW T-2149_9830 W Lower Buckeye_Phoenix, Arizona 85003_623-687-2136","AZ","Phoenix",6,2,308403,"Arizona","Phoenix",1660272
226,-111.98813,33.599728,"Starbucks - AZ - Phoenix  00226","Target Paradise Vall Phoenix  T-233_12602 N Paradise Village Pkwy_Phoenix, Arizona 85032","AZ","Phoenix",6,2,289215,"Arizona","Phoenix",1660272
227,-112.2175287,33.47661835,"Starbucks - AZ - Phoenix  00227","Target Phoenix T-851_7409 W Virginia Ave_Phoenix, Arizona 85035","AZ","Phoenix",6,2,298275,"Arizona","Phoenix",1660272
